scenario_name	year	co2_ton_per_y	icev_co2_ton_per_y	bev_co2_ton_per_y	all_total_€_per_y	icev_total_€_per_y	icev_vehicles_€_per_y	icev_interest_€_per_y	icev_fuel_€_per_y	icev_driver_€_per_y	icev_co2t_€_per_y	icev_co2i_€_per_y	icev_roadnpoltax_€_per_y	icev_fossil_fuel_liter_per_y	icev_renewable_fuel_liter_per_y	bev_total_€_per_y	bev_vehicles_€_per_y	bev_batteries_€_per_y	bev_pickup_€_per_y	bev_interest_€_per_y	bev_electricity_€_per_y	bev_infrastructure_€_per_y	bev_driver_€_per_y	bev_co2t_€_per_y	bev_co2i_€_per_y	bev_roadnpoltax_€_per_y	bat_kWhWear_per_y	bat_kWhWear_per_kWh	icev_km_per_y	bev_km_per_y	bev_km_ratio	icev_tonkm_per_y	bev_tonkm_per_y	bev_tonkm_ratio	ers_km	Depot_€_per_y	Depot_kWh	Depot_kWh_ratio	Depot_€_per_kWh	Destination_€_per_y	Destination_kWh	Destination_kWh_ratio	Destination_€_per_kWh	Road_€_per_y	Road_kWh	Road_kWh_ratio	Road_€_per_kWh	RestStop_€_per_y	RestStop_kWh	RestStop_kWh_ratio	RestStop_€_per_kWh	MGV16_icev_ratio	MGV16_Depot_kWh	MGV16_Depot_ratio	MGV16_Destination_kWh	MGV16_Destination_ratio	MGV16_Road_kWh	MGV16_Road_ratio	MGV16_RestStop_kWh	MGV16_RestStop_ratio	MGV24_icev_ratio	MGV24_Depot_kWh	MGV24_Depot_ratio	MGV24_Destination_kWh	MGV24_Destination_ratio	MGV24_Road_kWh	MGV24_Road_ratio	MGV24_RestStop_kWh	MGV24_RestStop_ratio	HGV40_icev_ratio	HGV40_Depot_kWh	HGV40_Depot_ratio	HGV40_Destination_kWh	HGV40_Destination_ratio	HGV40_Road_kWh	HGV40_Road_ratio	HGV40_RestStop_kWh	HGV40_RestStop_ratio	HGV60_icev_ratio	HGV60_Depot_kWh	HGV60_Depot_ratio	HGV60_Destination_kWh	HGV60_Destination_ratio	HGV60_Road_kWh	HGV60_Road_ratio	HGV60_RestStop_kWh	HGV60_RestStop_ratio	NA_Diesel_km_ratio	NA_Diesel_routes_ratio	Depot_km_ratio	Depot_routes_ratio	Ers_km_ratio	Ers_routes_ratio	DepotAndErsPropulsion_km_ratio	DepotAndErsPropulsion_routes_ratio	DepotAndErsCharging_km_ratio	DepotAndErsCharging_routes_ratio	AllPlannedStops_km_ratio	AllPlannedStops_routes_ratio	AllPlannedStopsAndErs_km_ratio	AllPlannedStopsAndErs_routes_ratio	AllPlannedAndExtraChargingStops_km_ratio	AllPlannedAndExtraChargingStops_routes_ratio	PublicStaticCharging_km_ratio	PublicStaticCharging_routes_ratio	
Q8_ExpectedScenario_rapid-static_optional_ers_6000	Y2030	1577789	709833	867956.06	9.61721E+09	2.4977516E+09	625813100	145787760	587741630	996439100	141966610	85179990	176668460	195484370	195484370	7.119459E+09	1.498147E+09	300726980	0	617548860	561257300	404338720	3.5638474E+09	173590720	78601200	546640000	3268117.2	47.195908	1.3757262E+09	5.290926E+09	0.7936406	1.6726035E+10	6.927721E+10	0.80551857	0	206142660	3.6738852E+09	0.6209397	0.05611026	81082340	541449600	0.09151281	0.14975047	0	0	0	NaN	117113720	1.7013192E+09	0.2875475	0.06883701	0.27828938	205237070	0.7338249	28999070	0.10368615	0	0	45445116	0.16248897	0.14490935	112229224	0.70165306	13210972	0.08259452	0	0	34509548	0.21575244	0.11394239	1.05007136E+09	0.5191092	110410920	0.05458231	0	0	862351100	0.4263085	0.2470291	2.3063404E+09	0.66769457	388828160	0.112567276	0	0	759016200	0.21973816	0	0	0.4500662	0.4804901	0	0	0	0	0	0	0.45089206	0.39812297	0	0	0	0	0.099041775	0.12138697
Q8_ExpectedScenario_rapid-static_optional_ers_6000	Y2035	798541.7	204722.45	593819.25	9.649736E+09	1.5356118E+09	358614720	83318584	355770400	696963000	40944444	26613872	103318920	47403096	166266430	8.1141243E+09	1.7063703E+09	170246560	67018730	643235140	669748860	487836670	4.2508913E+09	118763330	65031876	633425340	2178841.8	27.541227	787167900	6.4183127E+09	0.8907543	9.786943E+09	8.516649E+10	0.896929	905.49304	182624900	2.944872E+09	0.432116	0.062014546	64034350	336280100	0.049344085	0.19041969	145985180	3.0330406E+09	0.44505346	0.04813163	95192220	500810600	0.07348648	0.1900763	0.16090341	204328910	0.6100549	17919850	0.05350243	95961680	0.28650814	16724827	0.049934506	0.12421433	102874296	0.60940087	7617246	0.045122605	46232196	0.27386764	12088451	0.07160887	0.0633841	713262400	0.3306382	51362404	0.023809431	1.1673046E+09	0.5411129	225299860	0.10443946	0.12158563	1.9244032E+09	0.46326333	259380450	0.06244089	1.7235342E+09	0.41490796	246697940	0.059387818	0	0	0.2632126	0.2760855	0.0950062	0.123540804	0	0	0.4221242	0.3757821	0.0769207	0.10422202	0.10615823	0.09061145	0	0	0.036578115	0.02975813
Q8_ExpectedScenario_rapid-static_optional_ers_6000	Y2040	612941.6	204310.11	408631.53	1.077337E+10	2.575756E+09	662022600	155522300	638704300	1.0786468E+09	40862188	28603492	204331870	37627610	344622080	8.1976136E+09	1.7343286E+09	186731020	130142.445	663818700	631784000	496113440	4.4029875E+09	81726050	44907650	616261200	3104231.5	38.486767	1.4359982E+09	6.560499E+09	0.8204216	1.6889165E+10	8.794806E+10	0.83890104	1185.2328	207919150	4.1670454E+09	0.6251357	0.04989606	65022044	527586660	0.07914799	0.12324429	119764410	2104308.2	0.00031568608	56.91391	103407840	1.9690892E+09	0.29540065	0.05251557	0.27654138	225423310	0.7384951	30864810	0.101114266	302090.03	0.0009896582	48656628	0.15940093	0.14654647	122975270	0.71051854	13724773	0.0792981	7751.105	4.478383E-05	36370416	0.21013862	0.09246552	1.180834E+09	0.5291029	109754850	0.04917847	169749.69	7.606069E-05	941007550	0.4216425	0.2080119	2.6378132E+09	0.66683227	373242660	0.09435476	1624717.4	0.0004107243	943056640	0.23840223	0	0	0.4636149	0.5007245	2.0025672E-09	1.7888768E-05	0	0	0.00041433767	0.0013595463	0.41884428	0.37180015	0.00070289563	0.0018962093	0	0	0.116423585	0.124201715
Q8_ExpectedScenario_rapid-static_optional_ers_6000	Y2045	387563.84	89735.29	297828.56	1.1338999E+10	1.9769879E+09	491137630	116601220	456086340	895220600	17947072	13460297	173579980	12293751	269174820	9.362011E+09	2.0291908E+09	164002860	4722828	740200100	702072100	545192200	5.117076E+09	59565856	35203930	684125800	3384356.5	38.63123	1.05545626E+09	7.7052426E+09	0.87952375	1.4264804E+10	1.0148282E+11	0.8767594	1515.5781	221917100	4.539449E+09	0.6150072	0.048886355	69442730	513412960	0.06955749	0.13525707	144237570	129739580	0.017577196	1.1117468	109594770	2.19853E+09	0.29785815	0.04984911	0.13545361	265282500	0.7013595	27278274	0.072118886	33680150	0.0890443	51999470	0.13747731	0.09224199	129754200	0.68330073	12338832	0.06497773	13456461	0.07086329	34343760	0.18085825	0.07595448	1.2773944E+09	0.5412723	97115224	0.041150782	21338666	0.009041865	964136500	0.40853503	0.14463045	2.8670188E+09	0.6438376	376680500	0.08458998	61264348	0.013757946	1.1480517E+09	0.25781444	0	0	0.46134675	0.492346	0.016943095	0.0449013	0	0	0.0052889166	0.0033752685	0.39117524	0.33294126	0.008626344	0.006494835	0	0	0.11661965	0.11994136
Q8_ExpectedScenario_rapid-static_optional_ers_6000	Y2050	274631.12	78266.98	196364.16	1.2406607E+10	2.651453E+09	698806800	167424690	596412700	1.1731528E+09	15653389	12522750	287897920	7449262	376932960	9.755153E+09	2.1395123E+09	129978980	4875270.5	747513300	705655740	541549200	5.4467364E+09	39273056	24926894	689040500	3299814	37.608063	1.4842771E+09	8.158864E+09	0.84607947	1.7676118E+10	1.1011924E+11	0.8616842	1613.0237	224903920	4.682767E+09	0.6287261	0.048028	63814480	531714020	0.07138995	0.120016545	145585300	142571630	0.01914221	1.021138	107245496	2.0909713E+09	0.28074175	0.0512898	0.20194073	252926220	0.6888103	29475498	0.080272526	33915796	0.09236507	50875332	0.13855207	0.07968553	139505860	0.6942867	10843721	0.05396656	12546982	0.062443275	38037530	0.18930352	0.08277581	1.3720927E+09	0.5603118	103168510	0.0421302	12106106	0.004943685	961434900	0.39261436	0.18830374	2.9182449E+09	0.6585826	388226140	0.08761396	84002860	0.01895757	1.04062483E+09	0.23484577	0	0	0.48024705	0.51021415	0.015914839	0.04111198	0	0	0.011135913	0.0023833034	0.36703807	0.31937966	0.0069192373	0.0049368422	0	0	0.11874487	0.12197406
Q8_ExpectedScenario_neutral_forced_ers_6000	Y2020	5102775.5	5102775.5	0	9.570509E+09	9.570509E+09	2.445951E+09	554804350	1.727243E+09	3.8220168E+09	1.02055296E+09	510276450	690889100	1.5627511E+09	82249256	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5678664E+09	0	0	7.055167E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_6000	Y2025	4247136	3714070.5	533065.25	1.0234916E+10	7.658776E+09	1.9378194E+09	445691070	1.4383964E+09	3.0940488E+09	742814400	408545340	542527100	1.129713E+09	125524104	2.5761393E+09	552708860	195435460	0	250738080	210609630	117345170	1.1427013E+09	106612930	39865160	199339200	1726177.9	19.756191	4.332838E+09	1.843507E+09	0.2984786	5.702148E+10	2.0874662E+10	0.2679807	0	44474500	891866940	0.40306368	0.049866743	0	0	0	NaN	0	0	0	NaN	72870670	1.3208526E+09	0.5969363	0.05516942	0.84953624	35693896	0.6376498	0	0	0	0	20283380	0.36235026	0.5859465	40697736	0.55173635	0	0	0	0	33065282	0.4482637	0.52556485	207030220	0.1893221	0	0	0	0	886504060	0.8106778	0.77823836	608444900	0.61493564	0	0	0	0	380999900	0.3850643	0	0	0	0	0	0	0	0	0.31474227	0.33835003	0	0	0.68525773	0.66165	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_6000	Y2030	1640618.2	905449.3	735169	9.669399E+09	3.4109053E+09	795683200	184922800	749710850	1.4994994E+09	181089220	108653750	225354600	249354880	249354880	6.258493E+09	1.3760251E+09	193096770	82333130	518417060	551632300	340903870	3.0490647E+09	147035170	72203050	502143970	2048572.6	28.314653	1.7487232E+09	4.867509E+09	0.735692	2.3400538E+10	6.260324E+10	0.72791266	1076.0707	68072600	1.0518667E+09	0.19401954	0.064716	19618914	203327620	0.037504308	0.096489176	181163950	3.6342815E+09	0.67035264	0.04984863	72048420	531971600	0.09812354	0.1354366	0.3208436	88148660	0.3374247	6375655	0.024405403	156742340	0.5999948	9972837	0.038175076	0.29903436	51149190	0.39536208	1876773	0.014506679	66011304	0.5102401	10335760	0.079891145	0.1479236	237030430	0.1245371	28559196	0.01500516	1.3939612E+09	0.73239493	243740830	0.12806278	0.31514043	675538940	0.21599682	166515970	0.05324181	2.0175643E+09	0.645096	267921940	0.08566536	0	0	0	0	0.4460702	0.4233376	0	0	0.32471058	0.3367773	0	0	0.22921927	0.2398851	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_6000	Y2035	811955.56	251152.69	560802.9	9.715995E+09	1.996576E+09	462844960	106723950	436457000	940317100	50230604	32649800	126751040	58154092	203974740	7.7194184E+09	1.644974E+09	137075890	100534430	601056450	672574300	445540320	4.0054794E+09	112161224	63291700	616476500	1721852.6	21.287498	1.0202013E+09	6.1714166E+09	0.85814023	1.2168105E+10	8.278544E+10	0.87185204	1876.4808	81611330	1.5068758E+09	0.22689913	0.054159295	23216054	94346030	0.014206235	0.24607345	275286200	4.8677683E+09	0.73296845	0.056552857	65426724	172180480	0.025926225	0.3799892	0.32140768	72490820	0.2645374	5013891.5	0.018296964	193641360	0.7066465	2882531.2	0.010519089	0.14192902	61242204	0.3707264	885899.8	0.0053627472	100707300	0.60962623	2359752.8	0.014284637	0.057614665	292942340	0.13562465	13297585	0.006156435	1.782318E+09	0.82516664	71391190	0.03305226	0.14428975	1.0802002E+09	0.2672446	75148660	0.018591993	2.7910945E+09	0.69052476	95547040	0.023638612	0	0	0	0	0.39870447	0.40118524	0	0	0.47134867	0.47170603	0	0	0.12994686	0.12710872	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_6000	Y2040	506134.66	107133.625	399001.03	1.0208057E+10	1.5148434E+09	349835300	82214180	334914900	726452500	21426708	14998727	107144650	19730650	180708430	8.693214E+09	1.8881855E+09	112633830	104525710	662170300	725633700	421487800	4.698817E+09	79799980	48774530	669324160	1788222.4	20.885798	754457900	7.134257E+09	0.9043624	1.0529249E+10	9.430772E+10	0.89956546	1892.7505	105589760	1.9786982E+09	0.27428955	0.053363245	25631626	226489550	0.031396255	0.11316913	266885760	4.82629E+09	0.6690262	0.055298325	23380666	182425280	0.025288012	0.1281657	0.1556313	152875120	0.43360427	6166796.5	0.01749107	190252500	0.53961885	3273860	0.009285747	0.112438515	70181000	0.39354143	2657656.8	0.014902866	96327336	0.54015756	9165925	0.051398117	0.034530073	483083840	0.20901601	22049664	0.009540234	1.7207654E+09	0.744524	85330040	0.03691977	0.114232525	1.2725596E+09	0.29108554	195615520	0.044745132	2.8189414E+09	0.64480525	84655370	0.019364087	0	0	0	0	0.24302907	0.2651459	0	0	0.5897123	0.5737964	0	0	0.16725862	0.1610577	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_6000	Y2045	329806.38	46293.863	283512.5	1.086738E+10	1.1850968E+09	284422180	65773530	235291840	590351360	9258766	6944079	89549020	6342259.5	138865730	9.682284E+09	2.1293208E+09	94790610	107120030	723336700	774301950	427712480	5.3689375E+09	56702324	37270280	724276400	1878532.5	20.585817	620804100	8.0483323E+09	0.92838913	6.792877E+09	1.0895416E+11	0.94131273	1901.533	131928190	2.73613E+09	0.3506539	0.048217077	23069390	111210140	0.014252345	0.20743962	258650460	4.792608E+09	0.61420566	0.053968627	14064442	162988450	0.020888092	0.08629104	0.20026812	160053650	0.45562413	5288784.5	0.015055564	182598200	0.5198017	3343744	0.009518624	0.0741819	94881450	0.49102908	2326953.5	0.012042416	92282930	0.47758126	3738464.5	0.019347247	0.023145342	601140030	0.24575973	15461740	0.006321111	1.7486675E+09	0.71489507	80778550	0.03302411	0.0661848	1.880056E+09	0.39067188	88132740	0.018313807	2.7690493E+09	0.5754029	75127800	0.015611406	0	0	0	0	0.11903003	0.15201141	0	0	0.7425664	0.72009116	0	0	0.1384036	0.12789744	0	0	0	0
Q8_ExpectedScenario_neutral_forced_ers_6000	Y2050	229764.36	36960.926	192803.44	1.1821502E+10	1.4358454E+09	343387800	81406104	281651400	722007900	7392184	5913753.5	135957300	3517844.8	178003470	1.0385657E+10	2.3198986E+09	77025550	106471944	769114700	805942600	421902080	5.8467543E+09	38560650	27107158	749307700	1901867.5	20.196611	730286200	8.819764E+09	0.92353064	1.0091407E+10	1.1770335E+11	0.9210343	1902.6425	130411940	2.5805665E+09	0.3196407	0.050536167	22747976	206177570	0.02553809	0.11033197	255778610	5.1154017E+09	0.6336169	0.050001666	12963548	171189470	0.021204306	0.075726315	0.1401574	189133820	0.48016736	6271995.5	0.015923157	194904110	0.4948168	3581517	0.009092649	0.09199249	89499720	0.45069078	2497768.5	0.01257793	98788830	0.49746767	7797097.5	0.039263587	0.025519226	618402300	0.24240921	18458214	0.007235486	1.8356975E+09	0.7195801	78509680	0.030775225	0.08827284	1.6835284E+09	0.3415016	178949620	0.036299698	2.9860032E+09	0.60570693	81301240	0.016491853	0	0	0	0	0.17356303	0.17738916	0	0	0.6836045	0.70303774	0	0	0.14283246	0.11957307	0	0	0	0
Q8_ExpectedScenario_pro-dynamic_forced_ers_6000	Y2020	5102785.5	5102785.5	0	9.570602E+09	9.570602E+09	2.4459722E+09	554800900	1.7272361E+09	3.8219988E+09	1.0205539E+09	510276960	690892100	1.5627496E+09	82249100	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5678444E+09	0	0	7.0551814E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_pro-dynamic_forced_ers_6000	Y2025	4233084	3696164.5	536919.44	1.0058127E+10	7.4615956E+09	1.8167606E+09	399786100	1.4314538E+09	3.074337E+09	739229900	406576260	539909800	1.1242692E+09	124918890	2.5965315E+09	545785700	191464370	0	238896860	215170370	117793380	1.1800535E+09	107384190	40672700	203376530	1690938.1	28.969822	4.2844457E+09	1.9245143E+09	0.3099576	5.7032778E+10	2.1030623E+10	0.26940438	0	46731508	888537860	0.3967376	0.052593715	0	0	0	NaN	0	0	0	NaN	71061864	1.351073E+09	0.6032624	0.052596614	0.76501435	40250316	0.4545487	0	0	0	0	48299750	0.54545134	0.58647186	40637172	0.5505491	0	0	0	0	33174904	0.44945088	0.525567	200207760	0.18387833	0	0	0	0	888597800	0.81612164	0.7784301	607442940	0.61454517	0	0	0	0	381000160	0.3854548	0	0	0	0	0	0	0	0	0.30338794	0.30347803	0	0	0.69661206	0.69652194	0	0	0	0
Q8_ExpectedScenario_pro-dynamic_forced_ers_6000	Y2030	1640093.8	928052.8	712040.94	9.357548E+09	3.370826E+09	732362500	155039780	768427200	1.5293827E+09	185610380	111365880	230980700	255580380	255580380	5.9867213E+09	1.2498904E+09	163109700	68022904	425992030	553140860	331189980	3.0529592E+09	142407000	72298870	502806050	1681258	23.233404	1.7975958E+09	4.879023E+09	0.7307626	2.3724673E+10	6.267222E+10	0.72539896	1051.6858	71765944	995457900	0.18502936	0.0720934	17853186	202775250	0.03769057	0.088044204	171260690	3.6065618E+09	0.6703647	0.04748586	70310150	575204740	0.106915385	0.122235	0.31929994	88501000	0.3383426	6398620.5	0.024462163	155857140	0.5958476	10815380	0.041347597	0.29772475	51244332	0.39571717	1882426.9	0.014536411	65777676	0.5079461	10592931	0.08180036	0.16729066	182686240	0.098177314	29095202	0.015636038	1.3926725E+09	0.7484354	256324530	0.13775124	0.31502733	673025540	0.21515131	165398900	0.052874353	1.9922527E+09	0.6368789	297472700	0.09509542	0	0	0	0	0.43131322	0.408227	0	0	0.31050888	0.32090694	0	0	0.2581779	0.27086607	0	0	0	0
Q8_ExpectedScenario_pro-dynamic_forced_ers_6000	Y2035	812144.56	268579.56	543565	9.324025E+09	2.0085395E+09	417820830	83811790	466742100	986442940	53715916	34915276	135546160	62189292	218127890	7.3154857E+09	1.4464348E+09	105126410	75523610	448437900	677069200	435495970	4.018707E+09	108712360	63513910	618638700	1280603.1	15.919984	1.0926372E+09	6.204746E+09	0.85027003	1.2747946E+10	8.2901115E+10	0.8667217	1871.9641	87406650	1.3736545E+09	0.2088903	0.06363074	22455576	120350936	0.018301649	0.18658414	262151630	4.9009766E+09	0.74528676	0.05348967	63482124	180979060	0.027521309	0.35077056	0.31728944	72378936	0.2633655	5305896.5	0.019306585	194191740	0.70660627	2946563	0.01072167	0.13739952	61630700	0.3725382	922021.4	0.0055733295	100491450	0.6074392	2390406.8	0.014449257	0.088564985	197324740	0.09434052	19347900	0.009250188	1.7969524E+09	0.85911894	77997310	0.037290342	0.14389293	1.0423206E+09	0.2577406	94775100	0.023435583	2.809328E+09	0.69467866	97644744	0.024145175	0	0	0	0	0.3907997	0.3942441	0	0	0.46010888	0.45990407	0	0	0.14909144	0.14585184	0	0	0	0
Q8_ExpectedScenario_pro-dynamic_forced_ers_6000	Y2040	513459.66	132856	380603.66	9.769292E+09	1.7105043E+09	347083360	67208380	415326300	854311700	26571262	18599856	132869950	24467958	224095970	8.058787E+09	1.582941E+09	79587870	71223910	444323740	729955100	406090500	4.668535E+09	76120664	48523188	665877900	1201621.4	14.2286415	932598460	7.1281674E+09	0.884304	1.2397728E+10	9.353442E+10	0.88296545	1895.89	104222376	1.467105E+09	0.2083324	0.071039476	25504082	284552000	0.04040706	0.0896289	253839840	5.075555E+09	0.72074085	0.050012235	22524184	214923600	0.030519662	0.10480089	0.15514584	150584100	0.42755926	5982024	0.016984992	192344690	0.54613173	3283883	0.009324056	0.105728805	69086610	0.38729954	2813384.5	0.015771834	97227770	0.54505885	9252545	0.05186977	0.07675803	207126800	0.09349986	33491340	0.015118447	1.8617964E+09	0.8404402	112848670	0.050941426	0.12994872	1.040306E+09	0.24214032	242265250	0.056389358	2.9241843E+09	0.6806295	89538500	0.020840868	0	0	0	0	0.24854992	0.2642004	0	0	0.55282456	0.55353796	0	0	0.19862555	0.18226165	0	0	0	0
Q8_ExpectedScenario_pro-dynamic_forced_ers_6000	Y2045	356968.44	101944.66	255023.77	1.0553843E+10	2.132858E+09	441686720	82012060	518140220	1.07062886E+09	20388944	15291696	197197300	13966435	305798880	8.420985E+09	1.6412763E+09	58728856	65107644	419092350	754333600	387877860	5.0435384E+09	51004890	35181430	683687700	1097902	12.979881	1.2359721E+09	7.696955E+09	0.86163855	1.56735E+10	1.01603795E+11	0.8663552	1906.5845	96024280	1.1999274E+09	0.16664487	0.08002508	28941086	265696080	0.03689964	0.10892553	248088510	5.4980864E+09	0.7635695	0.0451227	14823971	236795800	0.032885995	0.06260233	0.2068953	142518670	0.41034362	7784962.5	0.022414675	193842530	0.5581167	3169262	0.009125025	0.07086575	80581800	0.41780895	2971206.8	0.015405423	104430744	0.54146343	4883835.5	0.025322221	0.08889166	0	0	42240308	0.018423734	2.1127991E+09	0.9215286	137672000	0.06004768	0.15641238	976826300	0.22365205	212699460	0.04869921	3.0870195E+09	0.70679736	91070750	0.020851364	0	0	0	0	0.3387294	0.40740678	0	0	0.46564782	0.42530614	0	0	0.19562279	0.16728708	0	0	0	0
Q8_ExpectedScenario_pro-dynamic_forced_ers_6000	Y2050	246545.53	72779.164	173766.36	1.1312742E+10	2.373142E+09	481842140	85218830	554594700	1.236932E+09	14555818	11644651	267711100	6926925	350504000	8.9396E+09	1.7358958E+09	44381476	58262140	406142800	796541760	353285980	5.510312E+09	34753230	25772880	712433200	1031672.8	11.078085	1.3885667E+09	8.468093E+09	0.859124	1.9127173E+10	1.1043898E+11	0.8523752	1918.1172	62451140	680651970	0.09082816	0.09175194	31647498	412767740	0.055080917	0.076671444	245190420	6.1435003E+09	0.8198064	0.03991054	13996935	256922990	0.034284543	0.054479107	0.16151747	150837810	0.39369407	8930847	0.02330995	219532370	0.57299024	3833535.2	0.010005715	0.17831719	35345172	0.19732805	4886672.5	0.027281733	127638856	0.7125931	11248140	0.06279708	0.08325503	0	0	44567908	0.01847633	2.2289774E+09	0.9240578	138617070	0.057465896	0.1677505	494469400	0.109409384	354382200	0.078412816	3.5673667E+09	0.78933775	103224180	0.022840025	0	0	0	0	0.3930046	0.4142771	0	0	0.39785314	0.40874085	0	0	0.2091423	0.17698205	0	0	0	0
Q8_ExpectedScenario_pro-static_forced_ers_6000	Y2020	5102767	5102767	0	9.570568E+09	9.570568E+09	2.4459594E+09	554802500	1.7272398E+09	3.8220078E+09	1.0205493E+09	510274660	690890000	1.562735E+09	82249210	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5678177E+09	0	0	7.055176E+10	0	0	0	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	0	0	0	NaN	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8_ExpectedScenario_pro-static_forced_ers_6000	Y2025	4361687.5	4063547.5	298140.1	9.937141E+09	8.276287E+09	2.1073834E+09	481795040	1.5737394E+09	3.3006723E+09	812704300	446985730	593578200	1.2360119E+09	137335740	1.6608534E+09	333016030	100382730	0	140790700	267318100	46268070	713452900	59628176	23356322	116789710	867971.75	14.44345	4.7613046E+09	1.0838076E+09	0.18542118	6.1283353E+10	1.2868087E+10	0.17353792	0	28193644	804121150	0.63645196	0.035061438	0	0	0	NaN	0	0	0	NaN	18074428	459322400	0.363548	0.0393502	0.8507857	33904200	0.6415288	0	0	0	0	18944872	0.35847124	0.6204247	38794676	0.6039274	0	0	0	0	25442642	0.3960726	0.80398965	157220850	0.3850982	0	0	0	0	251040880	0.61490184	0.8260463	574202560	0.7779507	0	0	0	0	163893740	0.22204927	0	0	0	0	0	0	0	0	0.49126306	0.44537055	0	0	0.50873697	0.55462945	0	0	0	0
Q8_ExpectedScenario_pro-static_forced_ers_6000	Y2030	1488711.8	822757.94	665953.75	9.579632E+09	3.0983437E+09	723032960	168007460	681245200	1.3614988E+09	164551440	98730664	204774430	226582960	226582960	6.4812877E+09	1.2457194E+09	175368140	74498170	469672930	1.2497738E+09	372641380	2.760428E+09	133191880	65366450	454598000	1860628.5	28.302813	1.5895241E+09	4.406148E+09	0.73488814	2.128872E+10	5.66454E+10	0.726837	1033.2952	44210228	963992770	0.196417	0.045861576	16165209	166064260	0.03383619	0.097343095	280757900	3.1428582E+09	0.6403687	0.08933202	31508052	634973200	0.12937808	0.049621075	0.3215243	80504520	0.340372	5443444	0.023014804	139389390	0.5893364	11181884	0.04727685	0.29922092	46931412	0.40035015	1262459	0.010769454	58417340	0.49833128	10614704	0.090549126	0.1499038	212263700	0.12338931	21323182	0.012395208	1.1968878E+09	0.6957533	289801540	0.16846222	0.31531236	624293060	0.22029749	138035100	0.048709154	1.7481604E+09	0.6168823	323375170	0.11411105	0	0	0	0	0.29867196	0.30833608	0	0	0.26111087	0.29186642	0	0	0.44021714	0.3997975	0	0	0	0
Q8_ExpectedScenario_pro-static_forced_ers_6000	Y2035	703850.75	221583.53	482267.25	9.400201E+09	1.7544648E+09	407377920	93904740	385072580	823791800	44316724	28805886	111828280	51307490	179960460	7.6457364E+09	1.4143488E+09	118122776	86450296	516975520	1.4356506E+09	534547420	3.4431652E+09	96453310	54412308	529986200	1483584.5	21.305603	898826500	5.3057193E+09	0.8551342	1.0820637E+10	7.108867E+10	0.86789495	1799.177	51090264	1.3054207E+09	0.22862136	0.039137013	19730346	80365800	0.01407465	0.24550675	436267070	4.1365896E+09	0.7244506	0.1054654	27459740	187591970	0.03285342	0.14638014	0.32216358	63124030	0.26730826	4091336.2	0.017325383	165699660	0.7016803	3231920.8	0.013686057	0.14314122	53050264	0.37262252	827846.75	0.0058147563	84746056	0.5952523	3745813.8	0.026310418	0.06332258	254738030	0.13748676	11364454	0.006133603	1.5147963E+09	0.8175632	71919890	0.038816474	0.14645027	934509100	0.26864293	64082136	0.018421663	2.3713434E+09	0.681689	108694460	0.031246351	0	0	0	0	0.3564065	0.35463467	0	0	0.42629305	0.43343264	0	0	0.21730042	0.21193272	0	0	0	0
