# A list of sites that have received financial support from the Swedish Energy Agency to establish public fast chargers for trucks (247 coordinates, all in Sweden)
# Plötz et al, from Amazon data (2725 locations, all in Europe)
station_latitude	station_longitude
45.5493	24.2678
53.5598	-6.5575
47.8441	13.2907
42.4915	23.1318
52.8848	8.1292
50.1323	14.8631
43.4863	-1.5013
52.7839	7.834
44.9043	8.364
50.2271	14.7217
46.2404	6.1202
48.0326	16.962
40.5694	0.5383
54.3106	-6.5554
45.4072	7.8473
50.5602	20.2068
52.5051	5.9728
52.0888	20.3719
45.1967	6.623
45.1358	7.0884
44.9631	9.905
47.9163	8.0708
45.2316	24.3408
48.1767	17.1904
54.1433	22.9646
49.0788	3.3814
44.9499	7.9515
46.8315	15.5521
49.5042	19.9944
51.9268	20.4631
43.3455	1.2639
51.4044	5.5392
47.8477	10.2823
52.4014	13.7878
50.9581	11.8464
42.3177	12.4918
52.9815	17.7272
52.1968	8.3859
46.4287	15.6347
51.3949	5.3789
51.7738	7.64
51.2844	9.3693
54.0223	12.231
50.439	16.6387
42.4299	-2.4943
49.2732	7.1529
53.301	-2.4017
50.5065	1.6792
50.0666	8.764
51.2339	4.3099
49.7652	18.7006
51.3953	9.7788
48.26	17.0105
46.6077	15.6631
53.4685	16.8683
47.3373	2.9277
48.2293	12.9338
52.7158	6.6408
50.9078	9.8812
54.7481	9.378
42.4055	2.8802
50.9063	4.4609
50.1515	19.44
44.3254	4.7408
51.5578	6.5282
52.4785	13.3559
48.0718	17.0707
45.8294	13.9585
45.9428	12.305
44.5922	8.6653
45.9417	12.5621
45.9788	23.5216
48.6926	12.6734
37.9713	-4.458
43.1207	0.8953
43.6091	3.4632
50.5475	7.5859
49.0917	19.4177
51.5059	6.022
58.9172	17.3688
47.5504	10.6573
49.3966	11.8599
41.1713	-5.3686
51.0617	2.6749
50.8836	19.2563
45.3595	1.9375
53.4956	-6.396
42.3096	-3.7233
39.1542	-0.5288
49.3618	14.7002
52.1929	8.557
57.1644	14.066
50.2835	18.682
52.0863	18.2987
45.0444	11.8236
51.8483	5.1909
51.6082	12.1867
48.3955	12.766
49.8402	8.1421
50.6481	6.0034
45.3589	-0.1975
49.199	3.7594
52.6971	15.2322
53.5104	10.8527
42.6262	12.2292
59.2353	17.9785
45.0216	4.8762
44.0035	4.7041
47.2259	7.6163
53.0889	9.1782
49.6431	5.8305
49.0982	5.2978
45.0711	9.4464
51.2073	6.6489
52.7135	-2.871
43.6382	4.9854
45.8076	13.0154
39.9177	15.9658
51.5822	8.2788
